window,rr,lo,hi
lag0-0,0.9402396449776022,0.7429875995392816,1.1898591450729423
lag1-3,1.1464828733274806,0.7388013530922313,1.7791290897502519
lag4-10,0.5211906898135072,0.21748841512302197,1.248984848202728
