window,rr,lo,hi
lag0-0,1.1645597617136683,1.134352765977588,1.1955711479522155
lag1-3,0.9340112791514061,0.9021384283540944,0.9670102083708523
lag4-10,0.9876756816577417,0.9407970751039835,1.0368901838159574
