tmean,rr,lo,hi
12.096733668341708,1.5546961560460417,1.1772812445538714,2.0531034099165373
12.270854271356782,1.5586423240620444,1.1785501293448513,2.0613174050627787
12.444974874371859,1.562518819465408,1.179777559864644,2.0694282924517413
12.619095477386933,1.5663287179390508,1.1809642438430494,2.077442789171055
12.79321608040201,1.5700751393452077,1.1821110054443453,2.085367560099189
12.967336683417086,1.5737612463306208,1.183218786852871,2.0932092086195726
13.141457286432159,1.5773902429916087,1.1842886495349159,2.1009742681079113
13.315577889447235,1.5809653736009943,1.1853217751688376,2.1086691942104148
13.489698492462312,1.5844899213987882,1.1863194662370555,2.1163003579279187
13.663819095477384,1.5879672074484539,1.187283146275392,2.1238740395180704
13.83793969849246,1.5914005895605088,1.188214359777121,2.1313964232249965
14.012060301507537,1.5947934612851449,1.1891147717510067,2.138873592843079
14.186180904522613,1.5981492509754902,1.189986166934552,2.146311528118791
14.360301507537686,1.6014714209230758,1.1908304486655972,2.1537161019919338
14.534422110552763,1.604763466567011,1.1916496374172667,2.1610930786751186
14.708542713567839,1.6080289157783187,1.1924458690030613,2.1684481125679986
14.882663316582912,1.611271328220845,1.1932213924605846,2.175786748000603
15.056783919597988,1.6144942947900995,1.1939785676239512,2.183114419798144
15.230904522613065,1.6177014371313554,1.194719862396339,2.1904364546579345
15.405025125628141,1.6208964072383043,1.195447849735401,2.197758073327554
15.579145728643214,1.6240828871335304,1.1961652043653008,2.2050843935721645
15.75326633165829,1.6272645886320427,1.1968746992299992,2.2124204339179174
15.927386934673367,1.6304452531890947,1.1975792017030695,2.219771118157719
16.10150753768844,1.6336286518335008,1.1982816695697334,2.2271412806052573
16.275628140703517,1.6368185851876538,1.1989851467970172,2.234535672083088
16.449748743718594,1.6400188835754483,1.1996927591078934,2.241958966630862
16.62386934673367,1.6432334072193193,1.200407709375022,2.249415768920252
16.797989949748743,1.6464660465276075,1.201133272849214,2.2569106223640185
16.97211055276382,1.6497207224734933,1.2018727922370545,2.2644480179077617
17.146231155778896,1.653001387066747,1.2026296726412027,2.2720324034943284
17.320351758793972,1.6563120239195814,1.2034073763757835,2.2796681941925527
17.494472361809045,1.659656648907929,1.2042094176679938,2.2873597829839545
17.66859296482412,1.66303931092949,1.20503935725557,2.2951115522032457
17.842713567839198,1.6664640927599708,1.2059007968881474,2.3029278856309614
18.01683417085427,1.6699351120089572,1.2067973737387614,2.3108131812391908
18.190954773869347,1.6734565221769533,1.207732754729858,2.3187718645943174
18.365075376884423,1.6770325138151658,1.2087106307761646,2.326808402923724
18.5391959798995,1.6806673157896947,1.2097347109446857,2.334927319856736
18.713316582914572,1.684365196651878,1.2108087165299126,2.3431332108534835
18.88743718592965,1.6881304661166143,1.2119363750401144,2.351430759338972
19.061557788944725,1.691967476650598,1.2131214140883109,2.359824753563368
19.235678391959798,1.695880625172499,1.2143675551792479,2.3683201042133817
19.409798994974874,1.6998743548672268,1.2156785073814105,2.3769218628035578
19.58391959798995,1.7039531571165525,1.2170579608708405,2.38563524088036
19.758040201005027,1.7081215735484774,1.2185095803313033,2.394465630076074
19.9321608040201,1.7123841982078865,1.220036998193172,2.4034186230537515
20.106281407035176,1.716745666032908,1.2216437963266096,2.412500018994757
20.280402010050253,1.721209016336658,1.223332149849851,2.42171390515832
20.454522613065325,1.725774124997802,1.225101523891071,2.4310608324545213
20.628643216080402,1.7304405092751909,1.2269509780838954,2.4405411541518265
20.80276381909548,1.7352076909548533,1.2288794708983686,2.4501554481561407
20.976884422110555,1.7400751958326166,1.2308858649260626,2.4599045073393526
21.151005025125627,1.745042553199729,1.2329689318879733,2.4697893302266203
21.325125628140704,1.7501092953312885,1.235127357389631,2.4798111120121256
21.49924623115578,1.755274956977312,1.2373597454471066,2.4899712358740276
21.673366834170857,1.760539074856256,1.2396646228067194,2.500271264560379
21.84748743718593,1.7659011871508388,1.2420404430802972,2.5107129322190183
22.021608040201006,1.7713608330060038,1.244485590716803,2.5212981364456373
