state_fips,date,tmean,pop_cov
01,2016-01-01,6.353562114897425,4903185.0
01,2016-01-02,4.8756325327312755,4903185.0
01,2016-01-03,5.360638778671415,4903185.0
01,2016-01-04,4.351185863542439,4903185.0
01,2016-01-05,2.895688115649997,4903185.0
01,2016-01-06,4.7101753027198985,4903185.0
01,2016-01-07,7.393566763236549,4903185.0
01,2016-01-08,11.015869212222938,4903185.0
01,2016-01-09,11.989783791895812,4903185.0
01,2016-01-10,5.692353196612677,4903185.0
01,2016-01-11,0.961741439492901,4903185.0
01,2016-01-12,3.6764578942055017,4903185.0
01,2016-01-13,5.142507808699856,4903185.0
01,2016-01-14,6.597169499689148,4903185.0
01,2016-01-15,8.726672778340339,4903185.0
01,2016-01-16,8.733865898730452,4903185.0
01,2016-01-17,5.807455506530858,4850843.0
01,2016-01-18,1.324020928913213,4903185.0
01,2016-01-19,-0.17695837501542352,4903185.0
01,2016-01-20,3.851582111083579,4903185.0
01,2016-01-21,8.45836976883393,4903185.0
01,2016-01-22,6.761005035502433,4903185.0
01,2016-01-23,1.4193314056747468,4903185.0
01,2016-01-24,1.3671869009847017,4850843.0
01,2016-01-25,5.975203801202687,4903185.0
01,2016-01-26,10.29362192636011,4903185.0
01,2016-01-27,7.748073082428394,4903185.0
01,2016-01-28,6.1900665213869495,4903185.0
01,2016-01-29,7.738652129517172,4903185.0
01,2016-01-30,9.836215607814106,4903185.0
01,2016-01-31,14.543130001665004,4850843.0
01,2016-02-01,17.611396357673637,4903185.0
01,2016-02-02,18.76398092600354,4903185.0
01,2016-02-03,15.406132748407416,4903185.0
01,2016-02-04,7.653566231269402,4903185.0
01,2016-02-05,4.262768329837306,4903185.0
01,2016-02-06,4.499522908748769,4903185.0
01,2016-02-07,5.584600573549793,4850843.0
01,2016-02-08,6.6937188854455485,4903185.0
01,2016-02-09,3.3255668475354963,4903185.0
01,2016-02-10,0.4467832592488352,4903185.0
01,2016-02-11,5.182564503140986,4903185.0
01,2016-02-12,10.041512049480763,4903185.0
01,2016-02-13,5.6061170392306225,4903185.0
01,2016-02-14,5.231251973632107,4903185.0
01,2016-02-15,9.54839362113623,4850843.0
01,2016-02-16,10.174731200230054,4903185.0
01,2016-02-17,8.870551724712268,4903185.0
01,2016-02-18,9.09988777532699,4903185.0
01,2016-02-19,12.458947094252682,4903185.0
01,2016-02-20,15.392356588965471,4903185.0
01,2016-02-21,16.950521732339443,4850843.0
01,2016-02-22,16.456193916131387,4903185.0
01,2016-02-23,16.48982024609174,4903185.0
01,2016-02-24,12.984584020386748,4903185.0
01,2016-02-25,8.005997117179955,4903185.0
01,2016-02-26,6.631079759040978,4903185.0
01,2016-02-27,7.181527197797623,4903185.0
01,2016-02-28,10.008242338058492,4903185.0
01,2016-02-29,13.86405637186169,4903185.0
01,2016-03-01,15.129527421121852,4903185.0
01,2016-03-02,10.225138105809455,4903185.0
01,2016-03-03,7.760369552308007,4903185.0
01,2016-03-04,8.718311896586947,4903185.0
01,2016-03-05,9.252423474061588,4903185.0
01,2016-03-06,11.372434365188347,4850843.0
01,2016-03-07,13.705053766072464,4903185.0
01,2016-03-08,16.46148060563355,4903185.0
01,2016-03-09,19.28862128901928,4903185.0
01,2016-03-10,20.994622218347192,4903185.0
01,2016-03-11,20.59132993826122,4903185.0
01,2016-03-12,19.561134996945864,4903185.0
01,2016-03-13,19.402552971520894,4903185.0
01,2016-03-14,19.858449914018475,4903185.0
01,2016-03-15,20.410530303262057,4903185.0
01,2016-03-16,20.220541454177233,4903185.0
01,2016-03-17,17.99706568961468,4903185.0
01,2016-03-18,16.24033755439916,4903185.0
01,2016-03-19,14.787537704233745,4903185.0
01,2016-03-20,9.617683260982401,4903185.0
01,2016-03-21,7.896802190820864,4903185.0
01,2016-03-22,9.69088724981823,4903185.0
01,2016-03-23,14.77610092555485,4903185.0
01,2016-03-24,17.310061662300456,4903185.0
01,2016-03-25,15.077687443637828,4903185.0
01,2016-03-26,15.483170354235737,4903185.0
01,2016-03-27,17.523233906464203,4903185.0
01,2016-03-28,16.25775117262215,4903185.0
01,2016-03-29,14.791098179040768,4903185.0
01,2016-03-30,16.32255703860518,4903185.0
01,2016-03-31,19.137444217381148,4903185.0
01,2016-04-01,18.232278486670737,4903185.0
01,2016-04-02,14.171086506652811,4873078.0
01,2016-04-03,13.423704663292547,4850843.0
01,2016-04-04,15.126247157035,4903185.0
01,2016-04-05,15.79709131071606,4903185.0
01,2016-04-06,15.301768521182435,4873078.0
01,2016-04-07,16.21674601644985,4903185.0
01,2016-04-08,14.71882256635228,4903185.0
01,2016-04-09,12.102295243375954,4873078.0
01,2016-04-10,14.368619556650138,4824572.0
01,2016-04-11,15.56188629771601,4903185.0
01,2016-04-12,16.247866037304004,4873078.0
01,2016-04-13,14.702684025791394,4903185.0
01,2016-04-14,16.587451183941326,4903185.0
01,2016-04-15,16.501571504032583,4903185.0
01,2016-04-16,17.966561787559172,4903185.0
01,2016-04-17,17.8654485862904,4850843.0
01,2016-04-18,17.288163598422926,4903185.0
01,2016-04-19,17.897820501707905,4903185.0
01,2016-04-20,20.161911367776696,4850843.0
01,2016-04-21,19.595697621376036,4903185.0
01,2016-04-22,20.04861587587116,4903185.0
01,2016-04-23,18.973137430058216,4903185.0
01,2016-04-24,18.975817476467494,4850843.0
01,2016-04-25,20.71299298483197,4903185.0
01,2016-04-26,21.42677018611372,4903185.0
01,2016-04-27,22.163381297054872,4903185.0
01,2016-04-28,22.93525719846726,4903185.0
01,2016-04-29,22.386040143634528,4903185.0
01,2016-04-30,22.60530218623201,4903185.0
01,2016-05-01,22.0858969616209,4850843.0
01,2016-05-02,21.609577478720464,4903185.0
01,2016-05-03,20.14678898681843,4903185.0
01,2016-05-04,17.360340637429207,4903185.0
01,2016-05-05,15.984120982925722,4903185.0
01,2016-05-06,15.095802454594992,4903185.0
01,2016-05-07,17.048424508763183,4903185.0
01,2016-05-08,20.140150626052694,4850843.0
01,2016-05-09,20.59559332667963,4873476.0
01,2016-05-10,22.437027452563996,4903185.0
01,2016-05-11,23.471808327988168,4903185.0
01,2016-05-12,23.965907603934994,4903185.0
01,2016-05-13,21.51508493968716,4903185.0
01,2016-05-14,19.35024294242756,4903185.0
01,2016-05-15,17.702177514987255,4850843.0
01,2016-05-16,18.25507678537181,4873476.0
01,2016-05-17,21.329647494434738,4903185.0
01,2016-05-18,22.5953195983835,4903185.0
01,2016-05-19,22.124133292951417,4903185.0
01,2016-05-20,21.804349669313584,4903185.0
01,2016-05-21,22.069721713199346,4903185.0
01,2016-05-22,20.46655869230702,4850843.0
01,2016-05-23,20.023687978664213,4903185.0
01,2016-05-24,21.708596497310758,4903185.0
01,2016-05-25,23.245605478887704,4903185.0
01,2016-05-26,24.245646107241175,4903185.0
01,2016-05-27,24.980693098805503,4903185.0
