anom,rr,lo,hi
-12.415900744123366,0.7502093049490183,0.6938974610197168,0.8110910225914444
-12.3011194083322,0.7535807021667733,0.6980521422355845,0.8135264406745605
-12.186338072541034,0.7569477567886242,0.7022043620822938,0.8159589108906473
-12.07155673674987,0.7603100936467287,0.7063535150996837,0.8183882802926483
-11.956775400958703,0.7636673338495495,0.7104989872845685,0.8208143955528276
-11.841994065167537,0.7670190948120378,0.7146401561109577,0.823237103002834
-11.72721272937637,0.770364990287349,0.7187763905538215,0.8256562486744469
-11.612431393585206,0.773704630400106,0.7229070511165997,0.8280716783408599
-11.49765005779404,0.7770376216812235,0.7270314898626771,0.83048323755833
-11.382868722002874,0.7803635671043099,0.7311490504510878,0.8328907717079792
-11.268087386211707,0.7836820661236578,0.7352590681767477,0.8352941260375029
-11.153306050420543,0.7869927147138375,0.7393608700155584,0.83769314570248
-11.038524714629377,0.7902951054109076,0.7434537746747842,0.8400876758069422
-10.92374337883821,0.7935888273552538,0.7475370926491579,0.8424775614427783
-10.808962043047044,0.7968734663360671,0.7516101262832442,0.8448626477274956
-10.694180707255878,0.8001486048374756,0.7556721698406725,0.8472427798397655
-10.579399371464714,0.8034138220863376,0.759722509580935,0.8496178030520939
-10.464618035673547,0.8066686941017093,0.7637604238445604,0.8519875627598499
-10.349836699882381,0.8099127937459943,0.767785183147584,0.8543519045057592
-10.235055364091215,0.8131456907777871,0.7717960502863798,0.8567106739988367
-10.120274028300049,0.8163669519064163,0.7757922804540678,0.8590637171265738
-10.005492692508884,0.8195761408481984,0.7797731213698924,0.8614108799590139
-9.890711356717718,0.8227728183844085,0.7837378134231588,0.8637520087431567
-9.775930020926552,0.8259565424209735,0.7876855898335446,0.8660869498858982
-9.661148685135387,0.8291268680498975,0.7916156768298541,0.868415549923463
-9.546367349344221,0.8322833476124223,0.7955272938495618,0.8707376554750016
-9.431586013553055,0.8354255307639277,0.7994196537618103,0.8730531131777033
-9.316804677761889,0.8385529645405788,0.803291963116879,0.8753617696004284
-9.202023341970722,0.8416651934277211,0.807143422425521,0.8776634711324687
-9.087242006179558,0.8447617594300271,0.8109732264720042,0.8799580638436157
-8.972460670388392,0.8478422021433972,0.8147805646651475,0.8822453933112498
-8.857679334597226,0.8509060588286164,0.8185646214321592,0.8845253044096478
-8.74289799880606,0.8539528644867654,0.8223245766606295,0.8867976410561605
-8.628116663014893,0.8569821519363895,0.8260596061946106,0.8890622459083225
-8.513335327223729,0.8599934518924205,0.8297688823913377,0.8913189600053406
-8.398553991432562,0.862986293046854,0.833451574745781,0.8935676223467602
-8.283772655641396,0.865960202151176,0.8371068505908729,0.8958080694004559
-8.168991319850232,0.8689147041005366,0.8407338758819061,0.8980401345314366
-8.054209984059064,0.8718493220196691,0.8443318160742291,0.9002636473423274
-7.939428648267899,0.8747635773505448,0.8478998371039372,0.9024784329157989
-7.824647312476733,0.8776569899417621,0.8514371064817667,0.9046843109487263
-7.709865976685568,0.88052907813966,0.8549427945107576,0.9068810947674739
-7.5950846408944015,0.8833793588811495,0.858416075638465,0.9090685902135072
-7.480303305103235,0.8862073477882553,0.8618561299544483,0.9112465943885583
-7.36552196931207,0.889012559264356,0.8652621448434386,0.9134148942489165
-7.250740633520904,0.8917945065921143,0.8686333168038589,0.9155732650391238
-7.135959297729738,0.8945527020330853,0.8719688534401848,0.917721468556546
-7.021177961938572,0.8972866569289896,0.8752679756358817,0.9198592512400338
-6.906396626147407,0.899995881804639,0.8785299199112582,0.921986342078285
-6.791615290356241,0.9026798864725009,0.8817539409674248,0.9241024503366636
-6.676833954565075,0.9053381801388849,0.8849393144135854,0.9262072631051874
-6.562052618773909,0.9079702715117349,0.8880853396700433,0.9283004426752418
-6.447271282982744,0.9105756689100125,0.8911913430335526,0.9303816237583223
-6.332489947191577,0.9131538803746494,0.8942566808850136,0.932450410566738
-6.217708611400411,0.9157044137810517,0.8972807430120555,0.9345063737836549
-6.102927275609246,0.9182267769531371,0.9002629560109546,0.9365490474579593
-5.98814593981808,0.92072047777888,0.9032027867237824,0.9385779258679599
-5.873364604026914,0.9231850243273448,0.9060997456580416,0.9405924604065872
-5.758583268235748,0.9256199249671844,0.9089533903276946,0.9425920565490973
-5.643801932444583,0.9280246884865755,0.9117633284469416,0.9445760709718248
-5.5290205966534165,0.9303988242145717,0.9145292209019212,0.9465438088967234
-5.414239260862251,0.9327418421438398,0.9172507844212587,0.9484945217406565
-5.299457925071085,0.9350532530547596,0.9199277938646997,0.9504274051501063
-5.18467658927992,0.9373325686408516,0.9225600840504189,0.9523415975005923
-5.069895253488753,0.9395793016355071,0.9251475510464344,0.9542361789352646
-4.955113917697587,0.941792965939989,0.9276901528600743,0.9561101710086014
-4.840332581906422,0.9439730767526691,0.9301879094716621,0.9579625369889277
-4.725551246115256,0.9461191506994721,0.9326409021742152,0.9597921828578347
-4.61076991032409,0.9482307059654892,0.935049272199459,0.961597959026068
-4.495988574532924,0.9503072624277286,0.937413218631019,0.9633786627648913
-4.381207238741759,0.9523483417889643,0.9397329956272584,0.965133041330322
-4.266425902950592,0.9543534677126478,0.9420089089976912,0.9668597957361657
-4.151644567159426,0.9563221659588433,0.944241312197035,0.9685575851116476
-4.036863231368262,0.9582539645211461,0.9464306018185946,0.9702250315617942
-3.9220818955770955,0.960148393764546,0.9485772126828352,0.9718607254345647
-3.8073005597859293,0.9620049865641915,0.9506816126269381,0.9734632308887753
-3.692519223994763,0.9638232784450139,0.9527442971064443,0.9750310916515603
-3.577737888203597,0.965602807722166,0.9547657837206608,0.9765628368535277
-3.4629565524124324,0.9673431156422332,0.9567466067695809,0.9780569868336999
-3.348175216621266,0.9690437465251679,0.9586873119421592,0.9795120588142191
-3.2333938808301,0.9707042479069034,0.9605884512246317,0.980926572355969
-3.1186125450389337,0.9723241706825971,0.9624505781040144,0.9822990545197917
-3.0038312092477693,0.9739030692504562,0.9642742431269019,0.9836280446730078
-2.889049873456603,0.9754405016560952,0.966059989858069,0.9849120988965543
-2.774268537665437,0.9769360297373728,0.967808351267959,0.9861497939634676
-2.6594872018742706,0.9783892192696608,0.9695198465635647,0.9873397308740254
-2.5447058660831043,0.9797996401114869,0.9711949784639271,0.9884805379461262
-2.42992453029194,0.9811668663505021,0.9728342309097937,0.9895708734711758
-2.3151431945007737,0.9824904764497165,0.9744380671869669,0.9906094279557531
-2.2003618587096074,0.9837700533939475,0.9760069284344298,0.9915949259777712
-2.085580522918441,0.9850051848364244,0.9775412325011538,0.9925261276930264
-1.9707991871272768,0.9861954632454936,0.9790413731089931,0.9934018300345308
-1.8560178513361105,0.9873404860513647,0.9805077192723548,0.9942208676537347
-1.7412365155449443,0.9884398557928389,0.9819406149168904,0.9949821136611817
-1.626455179753778,0.9894931802639614,0.983340378626792,0.995684480236813
-1.5116738439626136,0.9905000726605346,0.984707303428803,0.9963269192015899
-1.3968925081714474,0.9914601517264348,0.9860416564821146,0.9969084226810605
-1.2821111723802812,0.9923730626454893,0.9873436862638142,0.9974280578943739
-1.167329836589115,0.9932395622838052,0.9886140254312769,0.9978867411428434
-1.0525485007979487,0.9940620564777544,0.9898538738061756,0.9982881294681629
-0.9377671650067843,0.9948430980952389,0.9910644316296845,0.9986361716162805
-0.822985829215618,0.9955852537816013,0.992246859437288,0.9989348800856757
-0.7082044934244518,0.9962911029038138,0.9934022869607784,0.9991883195296968
-0.5934231576332856,0.9969632365602359,0.9945318211711588,0.9994005962345218
-0.4786418218421211,0.9976042566567102,0.9956365536638445,0.9995758484733175
-0.3638604860509549,0.9982167750496922,0.9967175675663528,0.999718237558077
-0.24907915025978866,0.99880341275705,0.9977759441329989,0.9998319394260254
-0.13429781446862243,0.9993667992371011,0.9988127691805141,0.9999211366078448
-0.019516478677456206,0.9999095717364067,0.9998291395126413,0.9999900104306203
0.09526485711370825,1.0004343747067834,1.0000427333095732,1.0008261694804232
0.21004619290487447,1.0009438592919555,1.0000834609793978,1.0018049978279895
0.3248275286960407,1.001440682884223,1.0001163245083626,1.0027667949811905
0.43960886448720693,1.0019275087514894,1.0001454219261032,1.0037127709485603
0.5543902002783714,1.0024070057349586,1.0001748092790383,1.0046441840210263
0.6691715360695376,1.002881848017791,1.000208490905279,1.005562350478814
0.7839528718607038,1.0033547149649846,1.0002504086934845,1.0064686555413986
0.8987342076518701,1.0038282910347305,1.0003044300571482,1.0073645658293633
1.0135155434430345,1.0043052657614888,1.0003743343172253,1.0082516436456395
1.1282968792342007,1.0047883338110235,1.0004637971422439,1.0091315634274671
1.243078215025367,1.0052801951076344,1.0005763726471677,1.010006130768397
1.3578595508165332,1.0057835550338359,1.0007154727025631,1.0108773044595198
1.4726408866076994,1.0063011247027396,1.0008843429582246,1.0117472220466786
1.5874222223988639,1.0068354977947847,1.0010858378646552,1.0126181804568932
1.70220355819003,1.0073876852149544,1.0013200782917822,1.0134920594561625
1.8169848939811963,1.0079575978069721,1.0015852972375126,1.014370440319948
1.9317662297723626,1.008545124876515,1.0018795903749147,1.0152550053759963
2.046547565563527,1.0091501563301957,1.002200953317404,1.016147544711753
2.1613289013546932,1.009772582653716,1.0025472847827115,1.0170499528111026
2.2761102371458595,1.0104122948902095,1.002916391895387,1.0179642230553867
2.3908915729370257,1.01106918461877,1.0033059980828511,1.0188924396336043
2.505672908728192,1.011743143933165,1.0037137539008039,1.0198367665258963
2.6204542445193564,1.0124340654207258,1.0041372509814777,1.02079943336675
2.7352355803105226,1.0131418421414153,1.0045740391239502,1.0217827181686212
2.850016916101689,1.0138663676070718,1.005021646340515,1.0227889270919077
2.964798251892855,1.01460753576082,1.0054776014469533,1.0238203716733456
3.0795795876840195,1.0153652409566523,1.005939458555777,1.0248793441536876
3.1943609234751857,1.0161393779391754,1.0064048226245261,1.025968091752516
3.309142259266352,1.0169298418235189,1.0068713750530913,1.027088790896134
3.423923595057518,1.0177365280754043,1.007336898239774,1.0282435224887714
3.5387049308486844,1.018559332491371,1.0077992980128705,1.0294342493102415
3.653486266639849,1.01939815117916,1.0082566229588183,1.0306627965189517
3.768267602431017,1.0202528805382471,1.0087070798610762,1.0319308360460309
3.8830489382221813,1.0211234172405281,1.009149044724427,1.0332398754058245
3.997830274013346,1.022009658211154,1.0095810691560791,1.0345912511513247
4.112611609804514,1.0229115006095102,1.0100018821727057,1.035986126905335
4.227392945595678,1.0238288418103407,1.0104103877687154,1.0374254956320226
4.342174281386843,1.0247615793850153,1.0108056587905843,1.0389101856039722
4.456955617178011,1.0257096110829356,1.011186927800823,1.040440869381115
4.571736952969175,1.0266728348130807,1.011553575680323,1.0420180750527408
4.686518288760343,1.027651148625689,1.0119051187162849,1.0436421989953337
4.801299624551508,1.0286444506940746,1.0122411948682362,1.04531351945368
4.916080960342672,1.0296526392965786,1.0125615498133365,1.047032210344006
5.03086229613384,1.0306756127986487,1.0128660232608993,1.0487983547891597
5.1456436319250045,1.031713269635053,1.0131545359092047,1.0506119580127335
5.2604249677161725,1.0327655082922191,1.013427077306182,1.0524729593304896
5.375206303507337,1.0338322272907023,1.0136836947766863,1.0543812430763344
5.489987639298501,1.0349133251677785,1.0139244834966934,1.0563366483824737
5.604768975089669,1.036008700460163,1.0141495777299625,1.0583389777981518
5.719550310880834,1.0371182516868518,1.0143591431948027,1.0603880047793148
5.834331646671998,1.038241877332085,1.0145533704955596,1.0624834801145338
5.949112982463166,1.0393794758284314,1.0147324695328743,1.0646251373731037
6.063894318254331,1.040530945539994,1.014896664795988,1.0668126974720096
6.178675654045499,1.0416961847457327,1.0150461914369717,1.0690458724618501
6.293456989836663,1.0428750916229073,1.0151812920285694,1.0713243686299923
6.408238325627828,1.0440675642306358,1.0153022139126484,1.0736478890139383
6.523019661418996,1.0452735004935714,1.0154092070536362,1.0760161354104905
6.63780099721016,1.046492798185692,1.01550252231979,1.0784288099578434
6.752582333001328,1.0477253549142074,1.0155824101239326,1.0808856163589373
6.867363668792493,1.0489710681035802,1.0156491193639132,1.0833862608057925
6.982145004583657,1.0502298349796597,1.0157028966111763,1.0859304526564115
7.096926340374825,1.051501552553929,1.0157439855032753,1.0885179049083897
7.2117076761659895,1.0527861176078663,1.0157726263028615,1.0911483345066804
7.3264890119571575,1.0540834266774162,1.0157890555915756,1.0938214625170632
7.441270347748322,1.0553933760375749,1.0157935060724272,1.0965370141917121
7.556051683539486,1.0567158616870862,1.0157862064586727,1.0992947189488262
7.670833019330654,1.0580507793332483,1.015767381431001,1.1020943102845022
7.785614355121819,1.0593980243768324,1.0157372516480407,1.1049355256318076
7.900395690912983,1.0607574918971123,1.0156960337979188,1.1078181061793153
8.015177026704151,1.0621290766370044,1.0156439406808635,1.1107417966590853
8.129958362495316,1.0635126729883189,1.0155811813147342,1.1137063451121958
8.244739698286484,1.0649081749771205,1.0155079610569355,1.1167115026383536
8.359521034077648,1.066315476249202,1.01542448173747,1.1197570231348157
8.474302369868813,1.0677344700556675,1.015330941798944,1.122842663028791
8.58908370565998,1.0691650492386255,1.0152275364402348,1.1259681810066096
8.703865041451145,1.070607106216997,1.0151144577612294,1.1291333377422312
8.818646377242313,1.0720605329724298,1.014991894906637,1.1323378956270864
8.933427713033478,1.0735252210353285,1.0148600342073528,1.1355816185027592
9.048209048824642,1.0750010614709962,1.0147190593182327,1.1388642713976507
9.16299038461581,1.076487944865886,1.0145691513514468,1.142185620268442
9.277771720406975,1.0779857613139685,1.0144104890048273,1.145545431746937
9.392553056198139,1.079494400403211,1.014243248684829,1.1489434728926664
9.507334391989307,1.0810137512021705,1.0140676046238664,1.1523795109514785
9.622115727780471,1.0825437022467024,1.013883728991925,1.1558533131202178
9.73689706357164,1.0840841415267832,1.0136917920024324,1.1593646463175098
9.851678399362804,1.0856349564734487,1.0134919620124505,1.16291327696058
9.966459735153968,1.0871960339458497,1.0132844056173074,1.1664989707479971
10.081241070945136,1.0887672602184246,1.0130692877398209,1.1701214924481809
10.1960224067363,1.0903485209681898,1.0128467717143108,1.1737806056934892
10.310803742527469,1.0919397012621481,1.012617019365596,1.1774760727796825
10.425585078318633,1.0935406855448193,1.0123801910832042,1.1812076544705448
